NUTScode,NUTSlevel,regionName,Value,Year
ITI2,2,Umbria,23500,2013
ITI2,2,Umbria,23300,2014
ITI2,2,Umbria,24600,2015
ITI2,2,Umbria,24400,2016
ITI2,2,Umbria,24800,2017
ITI3,2,Marche,22800,2000
ITI3,2,Marche,23400,2001
ITI3,2,Marche,24200,2002
ITI3,2,Marche,24000,2003
ITI3,2,Marche,24200,2004
ITI3,2,Marche,24800,2005
ITI3,2,Marche,26300,2006
ITI3,2,Marche,27600,2007
ITI3,2,Marche,26900,2008
ITI3,2,Marche,25500,2009
ITI3,2,Marche,25500,2010
ITI3,2,Marche,26000,2011
ITI3,2,Marche,25800,2012
ITI3,2,Marche,25100,2013
ITI3,2,Marche,25900,2014
ITI3,2,Marche,26900,2015
ITI3,2,Marche,27100,2016
ITI3,2,Marche,27200,2017
ITI4,2,Lazio,28800,2000
ITI4,2,Lazio,29900,2001
ITI4,2,Lazio,30800,2002
ITI4,2,Lazio,30700,2003
ITI4,2,Lazio,31600,2004
ITI4,2,Lazio,32300,2005
ITI4,2,Lazio,33600,2006
ITI4,2,Lazio,35100,2007
ITI4,2,Lazio,34400,2008
ITI4,2,Lazio,32800,2009
ITI4,2,Lazio,32900,2010
ITI4,2,Lazio,33400,2011
ITI4,2,Lazio,32400,2012
ITI4,2,Lazio,31000,2013
ITI4,2,Lazio,30900,2014
ITI4,2,Lazio,31800,2015
ITI4,2,Lazio,32100,2016
ITI4,2,Lazio,33200,2017
LT,0,Lithuania,7400,2000
LT,0,Lithuania,8200,2001
LT,0,Lithuania,9000,2002
LT,0,Lithuania,10200,2003
LT,0,Lithuania,11000,2004
LT,0,Lithuania,12300,2005
LT,0,Lithuania,13600,2006
LT,0,Lithuania,15700,2007
LT,0,Lithuania,16400,2008
LT,0,Lithuania,13800,2009
LT,0,Lithuania,15400,2010
LT,0,Lithuania,17200,2011
LT,0,Lithuania,18600,2012
LT,0,Lithuania,19600,2013
LT,0,Lithuania,20700,2014
LT,0,Lithuania,21600,2015
LT,0,Lithuania,22000,2016
LT,0,Lithuania,23500,2017
LT0,1,Lietuva,7400,2000
LT0,1,Lietuva,8200,2001
LT0,1,Lietuva,9000,2002
LT0,1,Lietuva,10200,2003
LT0,1,Lietuva,11000,2004
LT0,1,Lietuva,12300,2005
LT0,1,Lietuva,13600,2006
LT0,1,Lietuva,15700,2007
LT0,1,Lietuva,16400,2008
LT0,1,Lietuva,13800,2009
LT0,1,Lietuva,15400,2010
LT0,1,Lietuva,17200,2011
LT0,1,Lietuva,18600,2012
LT0,1,Lietuva,19600,2013
LT0,1,Lietuva,20700,2014
LT0,1,Lietuva,21600,2015
LT0,1,Lietuva,22000,2016
LT0,1,Lietuva,23500,2017
LT00,2,Lietuva,7400,2000
LT00,2,Lietuva,8200,2001
LT00,2,Lietuva,9000,2002
LT00,2,Lietuva,10200,2003
LT00,2,Lietuva,11000,2004
LT00,2,Lietuva,12300,2005
LT00,2,Lietuva,13600,2006
LT00,2,Lietuva,15700,2007
LT00,2,Lietuva,16400,2008
LT00,2,Lietuva,13800,2009
LT00,2,Lietuva,15400,2010
LT00,2,Lietuva,17200,2011
LT00,2,Lietuva,18600,2012
LT00,2,Lietuva,19600,2013
LT00,2,Lietuva,20700,2014
LT00,2,Lietuva,21600,2015
LT00,2,Lietuva,22000,2016
LU,0,Luxembourg,48700,2000
LU,0,Luxembourg,48000,2001
LU,0,Luxembourg,49700,2002
LU,0,Luxembourg,50200,2003
LU,0,Luxembourg,53600,2004
LU,0,Luxembourg,57300,2005
LU,0,Luxembourg,63700,2006
LU,0,Luxembourg,68400,2007
LU,0,Luxembourg,67600,2008
LU,0,Luxembourg,61300,2009
LU,0,Luxembourg,65100,2010
LU,0,Luxembourg,68800,2011
LU,0,Luxembourg,68800,2012
LU,0,Luxembourg,69700,2013
LU,0,Luxembourg,73500,2014
LU,0,Luxembourg,76200,2015
LU,0,Luxembourg,75100,2016
LU,0,Luxembourg,75900,2017
LU0,1,Luxembourg,48700,2000
LU0,1,Luxembourg,48000,2001
LU0,1,Luxembourg,49700,2002
LU0,1,Luxembourg,50200,2003
LU0,1,Luxembourg,53600,2004
LU0,1,Luxembourg,57300,2005
LU0,1,Luxembourg,63700,2006
LU0,1,Luxembourg,68400,2007
LU0,1,Luxembourg,67600,2008
LU0,1,Luxembourg,61300,2009
LU0,1,Luxembourg,65100,2010
LU0,1,Luxembourg,68800,2011
LU0,1,Luxembourg,68800,2012
LU0,1,Luxembourg,69700,2013
LU0,1,Luxembourg,73500,2014
LU0,1,Luxembourg,76200,2015
LU0,1,Luxembourg,75100,2016
LU0,1,Luxembourg,75900,2017
LU00,2,Luxembourg,48700,2000
LU00,2,Luxembourg,48000,2001
LU00,2,Luxembourg,49700,2002
LU00,2,Luxembourg,50200,2003
LU00,2,Luxembourg,53600,2004
LU00,2,Luxembourg,57300,2005
LU00,2,Luxembourg,63700,2006
LU00,2,Luxembourg,68400,2007
LU00,2,Luxembourg,67600,2008
LU00,2,Luxembourg,61300,2009
LU00,2,Luxembourg,65100,2010
LU00,2,Luxembourg,68800,2011
LU00,2,Luxembourg,68800,2012
LU00,2,Luxembourg,69700,2013
LU00,2,Luxembourg,73500,2014
LU00,2,Luxembourg,76200,2015
LU00,2,Luxembourg,75100,2016
LU00,2,Luxembourg,75900,2017
LV,0,Latvia,7000,2000
LV,0,Latvia,7800,2001
LV,0,Latvia,8600,2002
LV,0,Latvia,9400,2003
LV,0,Latvia,10300,2004
LV,0,Latvia,11800,2005
LV,0,Latvia,13000,2006
LV,0,Latvia,14900,2007
LV,0,Latvia,15400,2008
LV,0,Latvia,12800,2009
LV,0,Latvia,13400,2010
LV,0,Latvia,14900,2011
LV,0,Latvia,16100,2012
LV,0,Latvia,16700,2013
LV,0,Latvia,17500,2014
LV,0,Latvia,18600,2015
LV,0,Latvia,18800,2016
LV,0,Latvia,20000,2017
LV0,1,Latvija,7000,2000
LV0,1,Latvija,7800,2001
LV0,1,Latvija,8600,2002
LV0,1,Latvija,9300,2003
LV0,1,Latvija,10300,2004
LV0,1,Latvija,11800,2005
LV0,1,Latvija,13000,2006
LV0,1,Latvija,14900,2007
LV0,1,Latvija,15300,2008
LV0,1,Latvija,12800,2009
LV0,1,Latvija,13400,2010
LV0,1,Latvija,14900,2011
LV0,1,Latvija,16000,2012
LV0,1,Latvija,16600,2013
LV0,1,Latvija,17500,2014
LV0,1,Latvija,18600,2015
LV0,1,Latvija,18800,2016
LV0,1,Latvija,20000,2017
LV00,2,Latvija,7000,2000
LV00,2,Latvija,7800,2001
LV00,2,Latvija,8600,2002
LV00,2,Latvija,9300,2003
LV00,2,Latvija,10300,2004
LV00,2,Latvija,11800,2005
LV00,2,Latvija,13000,2006
LV00,2,Latvija,14900,2007
LV00,2,Latvija,15300,2008
LV00,2,Latvija,12800,2009
LV00,2,Latvija,13400,2010
LV00,2,Latvija,14900,2011
LV00,2,Latvija,16000,2012
LV00,2,Latvija,16600,2013
LV00,2,Latvija,17500,2014
LV00,2,Latvija,18600,2015
LV00,2,Latvija,18800,2016
LV00,2,Latvija,20000,2017
MK,0,Macedonia,5400,2000
MK,0,Macedonia,5300,2001
MK,0,Macedonia,5500,2002
MK,0,Macedonia,5600,2003
MK,0,Macedonia,6100,2004
MK,0,Macedonia,6700,2005
MK,0,Macedonia,7200,2006
MK,0,Macedonia,7700,2007
MK,0,Macedonia,8300,2008
MK,0,Macedonia,8400,2009
MK,0,Macedonia,8700,2010
MK,0,Macedonia,8800,2011
MK,0,Macedonia,9000,2012
MK,0,Macedonia,9300,2013
MK,0,Macedonia,10000,2014
MK,0,Macedonia,10500,2015
MK,0,Macedonia,10800,2017
MK0,1,Macedonia,5400,2000
MK0,1,Macedonia,5300,2001
MK0,1,Macedonia,5500,2002
MK0,1,Macedonia,5600,2003
MK0,1,Macedonia,6100,2004
MK0,1,Macedonia,6700,2005
MK0,1,Macedonia,7200,2006
MK0,1,Macedonia,7700,2007
MK0,1,Macedonia,8300,2008
MK0,1,Macedonia,8400,2009
MK0,1,Macedonia,8700,2010
MK0,1,Macedonia,8800,2011
MK0,1,Macedonia,9000,2012
MK0,1,Macedonia,9300,2013
MK0,1,Macedonia,10000,2014
MK0,1,Macedonia,10500,2015
MK0,1,Macedonia,10800,2017
MK00,2,Macedonia,5400,2000
MK00,2,Macedonia,5300,2001
MK00,2,Macedonia,5500,2002
MK00,2,Macedonia,5600,2003
MK00,2,Macedonia,6100,2004
MK00,2,Macedonia,6700,2005
MK00,2,Macedonia,7200,2006
MK00,2,Macedonia,7700,2007
MK00,2,Macedonia,8300,2008
MK00,2,Macedonia,8400,2009
MK00,2,Macedonia,8700,2010
MK00,2,Macedonia,8800,2011
MK00,2,Macedonia,9000,2012
MK00,2,Macedonia,9300,2013
MK00,2,Macedonia,10000,2014
MK00,2,Macedonia,10500,2015
MK00,2,Macedonia,10800,2017
MT,0,Malta,16000,2000
MT,0,Malta,16000,2001
MT,0,Malta,16800,2002
MT,0,Malta,17600,2003
MT,0,Malta,18100,2004
MT,0,Malta,18900,2005
MT,0,Malta,19200,2006
MT,0,Malta,20500,2007
MT,0,Malta,20700,2008
MT,0,Malta,19900,2009
MT,0,Malta,21300,2010
MT,0,Malta,21600,2011
MT,0,Malta,22200,2012
MT,0,Malta,22900,2013
MT,0,Malta,24800,2014
MT,0,Malta,26800,2015
MT,0,Malta,27900,2016
MT,0,Malta,29300,2017
MT0,1,Malta,16000,2000
MT0,1,Malta,16000,2001
MT0,1,Malta,16800,2002
MT0,1,Malta,17600,2003
MT0,1,Malta,18000,2004
MT0,1,Malta,18900,2005
MT0,1,Malta,19200,2006
MT0,1,Malta,20500,2007
MT0,1,Malta,20700,2008
MT0,1,Malta,19800,2009
MT0,1,Malta,21200,2010
MT0,1,Malta,21500,2011
MT0,1,Malta,22200,2012
MT0,1,Malta,22900,2013
MT0,1,Malta,24800,2014
MT0,1,Malta,26700,2015
MT0,1,Malta,27800,2016
MT0,1,Malta,29200,2017
MT00,2,Malta,16000,2000
MT00,2,Malta,16000,2001
MT00,2,Malta,16800,2002
MT00,2,Malta,17600,2003
MT00,2,Malta,18000,2004
MT00,2,Malta,18900,2005
MT00,2,Malta,19200,2006
MT00,2,Malta,20500,2007
MT00,2,Malta,20700,2008
MT00,2,Malta,19800,2009
MT00,2,Malta,21200,2010
MT00,2,Malta,21500,2011
MT00,2,Malta,22200,2012
MT00,2,Malta,22900,2013
MT00,2,Malta,24800,2014
MT00,2,Malta,26700,2015
MT00,2,Malta,27800,2016
MT00,2,Malta,29200,2017
NL,0,Netherlands,27700,2000
NL,0,Netherlands,28500,2001
NL,0,Netherlands,29200,2002
NL,0,Netherlands,28600,2003
NL,0,Netherlands,30000,2004
NL,0,Netherlands,31700,2005
NL,0,Netherlands,33600,2006
NL,0,Netherlands,35800,2007
NL,0,Netherlands,36200,2008
NL,0,Netherlands,33500,2009
NL,0,Netherlands,34100,2010
NL,0,Netherlands,34700,2011
NL,0,Netherlands,35300,2012
NL,0,Netherlands,35800,2013
NL,0,Netherlands,36000,2014
NL,0,Netherlands,37000,2015
NL,0,Netherlands,37200,2016
NL,0,Netherlands,38400,2017
NL1,1,Noord-Nederland,23000,2000
NL1,1,Noord-Nederland,24400,2001
NL1,1,Noord-Nederland,24600,2002
NL1,1,Noord-Nederland,24500,2003
NL1,1,Noord-Nederland,25300,2004
NL1,1,Noord-Nederland,27400,2005
NL1,1,Noord-Nederland,29700,2006
NL1,1,Noord-Nederland,31000,2007
NL1,1,Noord-Nederland,33400,2008
NL1,1,Noord-Nederland,29700,2009
NL1,1,Noord-Nederland,30700,2010
NL1,1,Noord-Nederland,32000,2011
NL1,1,Noord-Nederland,33600,2012
NL1,1,Noord-Nederland,34600,2013
NL1,1,Noord-Nederland,32500,2014
NL1,1,Noord-Nederland,31300,2015
NL1,1,Noord-Nederland,29800,2016
NL1,1,Noord-Nederland,29800,2017
NL11,2,Groningen,28800,2000
NL11,2,Groningen,31300,2001
NL11,2,Groningen,31600,2002
NL11,2,Groningen,32000,2003
NL11,2,Groningen,33200,2004
NL11,2,Groningen,36600,2005
NL11,2,Groningen,41200,2006
NL11,2,Groningen,41400,2007
NL11,2,Groningen,48400,2008
NL11,2,Groningen,41300,2009
NL11,2,Groningen,44200,2010
NL11,2,Groningen,45900,2011
NL11,2,Groningen,49800,2012
NL11,2,Groningen,52700,2013
NL11,2,Groningen,45800,2014
NL11,2,Groningen,41500,2015
NL11,2,Groningen,37200,2016
NL11,2,Groningen,36500,2017
NL12,2,Friesland (NL),19600,2000
NL12,2,Friesland (NL),20400,2001
NL12,2,Friesland (NL),20400,2002
NL12,2,Friesland (NL),20200,2003
NL12,2,Friesland (NL),20700,2004
NL12,2,Friesland (NL),22100,2005
NL12,2,Friesland (NL),23400,2006
NL12,2,Friesland (NL),25200,2007
NL12,2,Friesland (NL),25400,2008
NL12,2,Friesland (NL),23800,2009
NL12,2,Friesland (NL),24000,2010
NL12,2,Friesland (NL),25200,2011
NL12,2,Friesland (NL),25600,2012
NL12,2,Friesland (NL),25700,2013
NL12,2,Friesland (NL),25900,2014
NL12,2,Friesland (NL),26100,2015
NL12,2,Friesland (NL),25900,2016
NL12,2,Friesland (NL),26500,2017
NL13,2,Drenthe,20600,2000
NL13,2,Drenthe,21300,2001
NL13,2,Drenthe,21800,2002
NL13,2,Drenthe,21300,2003
NL13,2,Drenthe,21700,2004
NL13,2,Drenthe,23400,2005
NL13,2,Drenthe,24300,2006
NL13,2,Drenthe,26300,2007
NL13,2,Drenthe,26400,2008
NL13,2,Drenthe,24000,2009
NL13,2,Drenthe,23800,2010
NL13,2,Drenthe,24400,2011
NL13,2,Drenthe,24900,2012
NL13,2,Drenthe,25000,2013
NL13,2,Drenthe,25500,2014
NL13,2,Drenthe,26200,2015
NL13,2,Drenthe,26000,2016
NL13,2,Drenthe,26300,2017
NL2,1,Oost-Nederland,22700,2000
NL2,1,Oost-Nederland,23400,2001
NL2,1,Oost-Nederland,23800,2002
NL2,1,Oost-Nederland,23500,2003
NL2,1,Oost-Nederland,24500,2004
NL2,1,Oost-Nederland,25700,2005
NL2,1,Oost-Nederland,27500,2006
NL2,1,Oost-Nederland,29400,2007
NL2,1,Oost-Nederland,29600,2008
NL2,1,Oost-Nederland,27800,2009
NL2,1,Oost-Nederland,28000,2010
NL2,1,Oost-Nederland,29000,2011
NL2,1,Oost-Nederland,28800,2012
NL2,1,Oost-Nederland,29100,2013
NL2,1,Oost-Nederland,29600,2014
NL2,1,Oost-Nederland,30400,2015
NL2,1,Oost-Nederland,30800,2016
NL2,1,Oost-Nederland,31800,2017
NL21,2,Overijssel,22400,2000
NL21,2,Overijssel,23000,2001
NL21,2,Overijssel,23400,2002
NL21,2,Overijssel,23000,2003
NL21,2,Overijssel,24000,2004
NL21,2,Overijssel,25400,2005
NL21,2,Overijssel,26700,2006
NL21,2,Overijssel,28700,2007
NL21,2,Overijssel,29300,2008
NL21,2,Overijssel,27700,2009
NL21,2,Overijssel,27800,2010
NL21,2,Overijssel,28800,2011
NL21,2,Overijssel,28500,2012
NL21,2,Overijssel,28800,2013
NL21,2,Overijssel,29400,2014
NL21,2,Overijssel,30200,2015
NL21,2,Overijssel,30700,2016
NL21,2,Overijssel,32000,2017
NL22,2,Gelderland,23200,2000
NL22,2,Gelderland,23900,2001
NL22,2,Gelderland,24400,2002
NL22,2,Gelderland,24000,2003
NL22,2,Gelderland,24900,2004
NL22,2,Gelderland,26100,2005
NL22,2,Gelderland,28000,2006
NL22,2,Gelderland,29800,2007
NL22,2,Gelderland,30000,2008
NL22,2,Gelderland,28300,2009
NL22,2,Gelderland,28400,2010
NL22,2,Gelderland,29500,2011
NL22,2,Gelderland,29400,2012
NL22,2,Gelderland,29700,2013
NL22,2,Gelderland,30100,2014
NL22,2,Gelderland,31000,2015
NL22,2,Gelderland,31300,2016
NL22,2,Gelderland,32300,2017
NL23,2,Flevoland,20900,2000
NL23,2,Flevoland,21800,2001
NL23,2,Flevoland,22200,2002
NL23,2,Flevoland,22600,2003
NL23,2,Flevoland,23600,2004
NL23,2,Flevoland,24900,2005
NL23,2,Flevoland,27300,2006
NL23,2,Flevoland,29300,2007
NL23,2,Flevoland,28500,2008
NL23,2,Flevoland,25700,2009
NL23,2,Flevoland,26500,2010
NL23,2,Flevoland,26800,2011
NL23,2,Flevoland,26900,2012
NL23,2,Flevoland,26800,2013
NL23,2,Flevoland,27200,2014
NL23,2,Flevoland,28300,2015
NL23,2,Flevoland,28800,2016
NL23,2,Flevoland,28800,2017
NL3,1,West-Nederland,31000,2000
NL3,1,West-Nederland,31800,2001
NL3,1,West-Nederland,32900,2002
NL3,1,West-Nederland,32100,2003
NL3,1,West-Nederland,33700,2004
NL3,1,West-Nederland,35500,2005
NL3,1,West-Nederland,37300,2006
NL3,1,West-Nederland,39900,2007
NL3,1,West-Nederland,40000,2008
NL3,1,West-Nederland,37300,2009
NL3,1,West-Nederland,37800,2010
NL3,1,West-Nederland,38000,2011
NL3,1,West-Nederland,38600,2012
NL3,1,West-Nederland,39100,2013
NL3,1,West-Nederland,39700,2014
NL3,1,West-Nederland,41200,2015
NL3,1,West-Nederland,41500,2016
NL3,1,West-Nederland,43400,2017
NL31,2,Utrecht,34500,2000
NL31,2,Utrecht,36100,2001
NL31,2,Utrecht,36500,2002
NL31,2,Utrecht,35000,2003
NL31,2,Utrecht,36400,2004
NL31,2,Utrecht,38000,2005
NL31,2,Utrecht,39800,2006
NL31,2,Utrecht,42500,2007
NL31,2,Utrecht,42400,2008
NL31,2,Utrecht,41000,2009
NL31,2,Utrecht,40900,2010
NL31,2,Utrecht,41200,2011
NL31,2,Utrecht,41600,2012
NL31,2,Utrecht,42200,2013
NL31,2,Utrecht,42200,2014
NL31,2,Utrecht,43300,2015
NL31,2,Utrecht,43300,2016
NL31,2,Utrecht,46600,2017
NL32,2,Noord-Holland,34100,2000
NL32,2,Noord-Holland,34500,2001
NL32,2,Noord-Holland,36800,2002
NL32,2,Noord-Holland,35800,2003
NL32,2,Noord-Holland,37700,2004
NL32,2,Noord-Holland,39500,2005
NL32,2,Noord-Holland,41300,2006
NL32,2,Noord-Holland,43800,2007
NL32,2,Noord-Holland,43800,2008
NL32,2,Noord-Holland,40900,2009
NL32,2,Noord-Holland,41800,2010
NL32,2,Noord-Holland,42300,2011
NL32,2,Noord-Holland,42900,2012
NL32,2,Noord-Holland,44100,2013
NL32,2,Noord-Holland,45600,2014
NL32,2,Noord-Holland,47400,2015
NL32,2,Noord-Holland,47800,2016
NL32,2,Noord-Holland,50300,2017
NL33,2,Zuid-Holland,28700,2000
NL33,2,Zuid-Holland,29500,2001
NL33,2,Zuid-Holland,30100,2002
NL33,2,Zuid-Holland,29600,2003
NL33,2,Zuid-Holland,31000,2004
NL33,2,Zuid-Holland,33100,2005
NL33,2,Zuid-Holland,34900,2006
NL33,2,Zuid-Holland,37600,2007
NL33,2,Zuid-Holland,37600,2008
NL33,2,Zuid-Holland,34700,2009
NL33,2,Zuid-Holland,34900,2010
NL33,2,Zuid-Holland,34700,2011
NL33,2,Zuid-Holland,35500,2012
NL33,2,Zuid-Holland,35500,2013
NL33,2,Zuid-Holland,35600,2014
NL33,2,Zuid-Holland,37000,2015
NL33,2,Zuid-Holland,37400,2016
NL33,2,Zuid-Holland,38400,2017
NL34,2,Zeeland,19900,2000
NL34,2,Zeeland,20200,2001
NL34,2,Zeeland,21500,2002
NL34,2,Zeeland,21500,2003
NL34,2,Zeeland,22400,2004
NL34,2,Zeeland,23200,2005
NL34,2,Zeeland,24400,2006
NL34,2,Zeeland,26900,2007
NL34,2,Zeeland,27500,2008
NL34,2,Zeeland,24900,2009
NL34,2,Zeeland,26300,2010
NL34,2,Zeeland,27100,2011
NL34,2,Zeeland,27200,2012
NL34,2,Zeeland,27400,2013
NL34,2,Zeeland,27700,2014
NL34,2,Zeeland,28800,2015
NL34,2,Zeeland,29000,2016
NL34,2,Zeeland,30600,2017
NL4,1,Zuid-Nederland,26400,2000
NL4,1,Zuid-Nederland,27000,2001
NL4,1,Zuid-Nederland,27400,2002
NL4,1,Zuid-Nederland,26700,2003
NL4,1,Zuid-Nederland,28200,2004
NL4,1,Zuid-Nederland,29800,2005
NL4,1,Zuid-Nederland,31600,2006
NL4,1,Zuid-Nederland,33700,2007
NL4,1,Zuid-Nederland,33800,2008
NL4,1,Zuid-Nederland,31100,2009
NL4,1,Zuid-Nederland,32100,2010
NL4,1,Zuid-Nederland,33200,2011
NL4,1,Zuid-Nederland,33600,2012
NL4,1,Zuid-Nederland,33900,2013
NL4,1,Zuid-Nederland,34400,2014
NL4,1,Zuid-Nederland,35900,2015
NL4,1,Zuid-Nederland,36600,2016
NL4,1,Zuid-Nederland,37300,2017
NL41,2,Noord-Brabant,28200,2000
NL41,2,Noord-Brabant,28800,2001
NL41,2,Noord-Brabant,28900,2002
NL41,2,Noord-Brabant,28300,2003
NL41,2,Noord-Brabant,29900,2004
NL41,2,Noord-Brabant,31600,2005
NL41,2,Noord-Brabant,33600,2006
NL41,2,Noord-Brabant,35600,2007
NL41,2,Noord-Brabant,35800,2008
NL41,2,Noord-Brabant,33000,2009
NL41,2,Noord-Brabant,34200,2010
NL41,2,Noord-Brabant,35400,2011
NL41,2,Noord-Brabant,35900,2012
NL41,2,Noord-Brabant,36000,2013
NL41,2,Noord-Brabant,36600,2014
NL41,2,Noord-Brabant,38000,2015
NL41,2,Noord-Brabant,38800,2016
NL41,2,Noord-Brabant,38800,2017
NL42,2,Limburg (NL),22700,2000
NL42,2,Limburg (NL),23200,2001
NL42,2,Limburg (NL),24000,2002
NL42,2,Limburg (NL),23400,2003
NL42,2,Limburg (NL),24800,2004
NL42,2,Limburg (NL),25800,2005
NL42,2,Limburg (NL),27300,2006
NL42,2,Limburg (NL),29500,2007
NL42,2,Limburg (NL),29400,2008
NL42,2,Limburg (NL),26900,2009
NL42,2,Limburg (NL),27700,2010
NL42,2,Limburg (NL),28600,2011
NL42,2,Limburg (NL),28700,2012
NL42,2,Limburg (NL),29300,2013
NL42,2,Limburg (NL),29600,2014
NL42,2,Limburg (NL),31200,2015
NL42,2,Limburg (NL),31700,2016
NL42,2,Limburg (NL),34000,2017
NO,0,Norway,32400,2000
NO,0,Norway,32800,2001
NO,0,Norway,32600,2002
NO,0,Norway,32700,2003
NO,0,Norway,35900,2004
NO,0,Norway,40600,2005
NO,0,Norway,44800,2006
NO,0,Norway,46100,2007
NO,0,Norway,48700,2008
NO,0,Norway,42100,2009
NO,0,Norway,44300,2010
NO,0,Norway,46800,2011
NO,0,Norway,49400,2012
NO,0,Norway,49200,2013
NO,0,Norway,48200,2014
NO,0,Norway,46300,2015
NO0,1,Norge,35600,2011
NO0,1,Norge,37700,2012
NO0,1,Norge,38400,2013
NO0,1,Norge,38600,2014
NO01,2,Oslo og Akershus,47700,2011
NO01,2,Oslo og Akershus,50900,2012
NO01,2,Oslo og Akershus,51700,2013
NO01,2,Oslo og Akershus,51700,2014
NO02,2,Hedmark og Oppland,26000,2011
NO02,2,Hedmark og Oppland,27100,2012
NO02,2,Hedmark og Oppland,27400,2013
NO02,2,Hedmark og Oppland,28000,2014
NO03,2,Sør-Østlandet,27500,2011
NO03,2,Sør-Østlandet,28900,2012
NO03,2,Sør-Østlandet,28900,2013
NO03,2,Sør-Østlandet,28900,2014
NO04,2,Agder og Rogaland,37200,2011
NO04,2,Agder og Rogaland,39500,2012
NO04,2,Agder og Rogaland,40000,2013
NO04,2,Agder og Rogaland,40100,2014
NO05,2,Vestlandet,36200,2011
NO05,2,Vestlandet,38300,2012
NO05,2,Vestlandet,39300,2013
NO05,2,Vestlandet,39600,2014
NO06,2,Trøndelag,31300,2011
NO06,2,Trøndelag,33600,2012
NO06,2,Trøndelag,34300,2013
NO06,2,Trøndelag,34400,2014
NO07,2,Nord-Norge,30000,2011
NO07,2,Nord-Norge,31300,2012
NO07,2,Nord-Norge,32400,2013
NO07,2,Nord-Norge,33100,2014
PL,0,Poland,9300,2000
PL,0,Poland,9600,2001
PL,0,Poland,10100,2002
PL,0,Poland,10400,2003
PL,0,Poland,11300,2004
PL,0,Poland,11800,2005
PL,0,Poland,12500,2006
PL,0,Poland,13800,2007
PL,0,Poland,14500,2008
PL,0,Poland,14600,2009
PL,0,Poland,15900,2010
PL,0,Poland,17000,2011
PL,0,Poland,17800,2012
PL,0,Poland,17900,2013
PL,0,Poland,18600,2014
PL,0,Poland,19800,2015
PL,0,Poland,19900,2016
PL,0,Poland,20900,2017
PL1,1,Region Centralny,12200,2000
PL1,1,Region Centralny,12700,2001
PL1,1,Region Centralny,13300,2002
PL1,1,Region Centralny,13700,2003
PL1,1,Region Centralny,14800,2004
PL1,1,Region Centralny,15700,2005
PL1,1,Region Centralny,16800,2006
PL1,1,Region Centralny,18500,2007
PL1,1,Region Centralny,19200,2008
PL1,1,Region Centralny,19800,2009
PL1,1,Region Centralny,21900,2010
PL1,1,Region Centralny,23400,2011
PL1,1,Region Centralny,24600,2012
PL1,1,Region Centralny,24900,2013
PL1,1,Region Centralny,25900,2014
PL1,1,Region Centralny,27400,2015
PL1,1,Region Centralny,27500,2016
PL11,2,Lódzkie,8300,2000
PL11,2,Lódzkie,8600,2001
PL11,2,Lódzkie,9200,2002
PL11,2,Lódzkie,9600,2003
PL11,2,Lódzkie,10400,2004
PL11,2,Lódzkie,10900,2005
PL11,2,Lódzkie,11600,2006
PL11,2,Lódzkie,12800,2007
PL11,2,Lódzkie,13500,2008
PL11,2,Lódzkie,13500,2009
PL11,2,Lódzkie,14700,2010
PL11,2,Lódzkie,15800,2011
PL11,2,Lódzkie,16600,2012
PL11,2,Lódzkie,16700,2013
PL11,2,Lódzkie,17500,2014
PL11,2,Lódzkie,18500,2015
PL11,2,Lódzkie,18600,2016
PL12,2,Mazowieckie,14300,2000
PL12,2,Mazowieckie,14800,2001
PL12,2,Mazowieckie,15300,2002
PL12,2,Mazowieckie,15800,2003
PL12,2,Mazowieckie,17000,2004
PL12,2,Mazowieckie,18200,2005
PL12,2,Mazowieckie,19400,2006
PL12,2,Mazowieckie,21400,2007
PL12,2,Mazowieckie,22100,2008
PL12,2,Mazowieckie,22900,2009
PL12,2,Mazowieckie,25300,2010
PL12,2,Mazowieckie,27000,2011
PL12,2,Mazowieckie,28400,2012
PL12,2,Mazowieckie,28800,2013
PL12,2,Mazowieckie,29900,2014
PL12,2,Mazowieckie,31600,2015
PL12,2,Mazowieckie,31700,2016
PL2,1,Region Poludniowy,9300,2000
PL2,1,Region Poludniowy,9600,2001
PL2,1,Region Poludniowy,10200,2002
PL2,1,Region Poludniowy,10500,2003
PL2,1,Region Poludniowy,11500,2004
PL2,1,Region Poludniowy,11800,2005
PL2,1,Region Poludniowy,12500,2006
PL2,1,Region Poludniowy,13700,2007
PL2,1,Region Poludniowy,14500,2008
PL2,1,Region Poludniowy,14600,2009
PL2,1,Region Poludniowy,15700,2010
PL2,1,Region Poludniowy,17000,2011
PL2,1,Region Poludniowy,17500,2012
PL2,1,Region Poludniowy,17500,2013
PL2,1,Region Poludniowy,18200,2014
PL2,1,Region Poludniowy,19400,2015
PL2,1,Region Poludniowy,19600,2016
PL2,1,Region Poludniowy,20500,2017
PL21,2,Malopolskie,8400,2000
PL21,2,Malopolskie,8400,2001
PL21,2,Malopolskie,9000,2002
PL21,2,Malopolskie,9300,2003
PL21,2,Malopolskie,10000,2004
PL21,2,Malopolskie,10500,2005
PL21,2,Malopolskie,11300,2006
PL21,2,Malopolskie,12300,2007
PL21,2,Malopolskie,13000,2008
PL21,2,Malopolskie,13000,2009
PL21,2,Malopolskie,13900,2010
PL21,2,Malopolskie,15100,2011
PL21,2,Malopolskie,15700,2012
