Year,RegionCode,RegionName,GDPPerHead,GDPTotal,NUTSLevel,IncomePerHead,IncomeTotal,Population,CountryOrOtherGrouping
2016,ITH1,Provincia Autonoma di Bolzano/Bozen,45100,23492184100,2,27459,14302990000,520891,EU27
2016,ITH2,Provincia Autonoma di Trento,37200,20021895600,2,22083,11885520000,538223,EU27
2016,ITH3,Veneto,32300,158758472900,2,21134,103876410000,4915123,EU27
2016,ITH4,Friuli-Venezia Giulia,30600,37369270800,2,20998,25642670000,1221218,EU27
2016,ITH5,Emilia-Romagna,35100,156129924600,2,23438,104255650000,4448146,EU27
2016,ITI1,Toscana,30600,114578578800,2,20184,75578650000,3744398,EU27
2016,ITI2,Umbria,24900,22190406900,2,17839,15897660000,891181,EU27
2016,ITI3,Marche,26900,41526928800,2,18489,28542660000,1543752,EU27
2016,ITI4,Lazio,33500,197263812000,2,20495,120686370000,5888472,EU27
2016,ITF1,Abruzzo,24600,32632219800,2,15506,20568510000,1326513,EU27
2016,ITF2,Molise,20300,6334148100,2,13750,4290410000,312027,EU27
2016,ITF3,Campania,18400,107655640000,2,12665,74098340000,5850850,EU27
2016,ITF4,Puglia,18500,75427571000,2,12971,52883010000,4077166,EU27
2016,ITF5,Basilicata,22000,12621268000,2,13214,7580830000,573694,EU27
2016,ITF6,Calabria,16900,33301804900,2,11406,22476000000,1970521,EU27
2016,ITG1,Sicilia,17500,88799567500,2,12117,61485600000,5074261,EU27
2016,ITG2,Sardegna,20600,34157642800,2,13620,22584170000,1658138,EU27
2016,ITZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU27
2016,LT01,Sostines regionas,32000,25772160000,2,18406,14823580000,805380,EU27
2016,LT02,Vidurio ir vakaru Lietuvos regionas,18200,37913839600,2,12271,25562440000,2083178,EU27
2016,LT00,Lietuva,22000,63548276000,2,0,0,2888558,EU27
2016,LU00,Luxembourg,78800,45408421200,2,30269,17442320000,576249,EU27
2016,LV00,Latvija,18800,37016391600,2,10425,20527340000,1968957,EU27
2016,MT00,Malta,27800,12521537000,2,0,0,450415,EU27
2016,NL11,Groningen,36100,21072328100,2,19967,11654960000,583721,EU27
2016,NL12,Friesland (NL),25600,16538624000,2,20061,12960250000,646040,EU27
2016,NL13,Drenthe,25500,12460039500,2,20802,10164350000,488629,EU27
2016,NL21,Overijssel,31000,35472680000,2,20813,23816380000,1144280,EU27
2016,NL22,Gelderland,31300,63706486300,2,21965,44707320000,2035351,EU27
2016,NL23,Flevoland,27900,11273497200,2,22650,9152330000,404068,EU27
2016,NL31,Utrecht,45300,57694668900,2,26152,33307850000,1273613,EU27
2016,NL32,Noord-Holland,49100,136736331400,2,25752,71714510000,2784854,EU27
2016,NL33,Zuid-Holland,37400,135474132200,2,23592,85458290000,3622303,EU27
2016,NL34,Zeeland,29800,11361309600,2,21755,8294129999.999999,381252,EU27
2016,NL41,Noord-Brabant,37500,93703087500,2,23156,57860980000,2498749,EU27
2016,NL42,Limburg (NL),33000,36836580000,2,20646,23046340000,1116260,EU27
2016,PL21,Malopolskie,18100,60273561100,2,12203,40636650000,3330031,EU27
2016,PL22,Slaskie,20700,93575736900,2,13385,60508430000,4520567,EU27
2016,PL41,Wielkopolskie,21800,75231058800,2,13920,48035930000,3450966,EU27
2016,PL42,Zachodniopomorskie,16700,28123217500,2,12136,20437700000,1684025,EU27
2016,PL43,Lubuskie,16800,16886671200,2,11160,11217650000,1005159,EU27
2016,PL51,Dolnoslaskie,22100,63308190400,2,13754,39399310000,2864624,EU27
2016,PL52,Opolskie,15900,15145656300,2,11370,10830260000,952557,EU27
2016,PL61,Kujawsko-Pomorskie,16300,33610697800,2,11149,22989270000,2062006,EU27
2016,PL62,Warminsko-Mazurskie,14200,20089222800,2,10780,15250860000,1414734,EU27
2016,PL63,Pomorskie,19300,43947238700,2,12772,29081580000,2277059,EU27
2016,PL71,Lódzkie,18600,46115910000,2,12428,30813520000,2479350,EU27
2016,PL72,Swietokrzyskie,14300,17759098500,2,10423,12944460000,1241895,EU27
2016,PL81,Lubelskie,13800,29235686400,2,10446,22130770000,2118528,EU27
2016,PL82,Podkarpackie,14100,29377293600,2,9772,20359540000,2083496,EU27
2016,PL84,Podlaskie,14100,16341124500,2,10625,12314050000,1158945,EU27
2016,PL91,Warszawski stoleczny,43600,129925471200,2,23076,68766200000,2979942,EU27
2016,PL92,Mazowiecki regionalny,17000,39836525000,2,11936,27968960000,2343325,EU27
2016,PL11,Lódzkie,18600,46115910000,2,0,0,2479350,EU27
2016,PL12,Mazowieckie,31700,168747563900,2,0,0,5323267,EU27
2016,PL31,Lubelskie,13700,29023833600,2,0,0,2118528,EU27
2016,PL32,Podkarpackie,14000,29168944000,2,0,0,2083496,EU27
2016,PL33,Swietokrzyskie,14300,17759098500,2,0,0,1241895,EU27
2016,PL34,Podlaskie,14100,16341124500,2,0,0,1158945,EU27
2016,PT11,Norte,19200,69192537600,2,11672,42064280000,3603778,EU27
2016,PT15,Algarve,24100,10650488900,2,15018,6636670000,441929,EU27
2016,PT16,Centro (PT),19600,44224734400,2,11974,27018220000,2256364,EU27
2016,PT17,Área Metropolitana de Lisboa,29700,83536536600,2,16981,47762260000,2812678,EU27
2016,PT18,Alentejo,21000,15212211000,2,12495,9051050000,724391,EU27
2016,PT20,Região Autónoma dos Açores (PT),20200,4964473200,2,12954,3183710000,245766,EU27
2016,PT30,Região Autónoma da Madeira (PT),21900,5615685600,2,11813,3029210000,256424,EU27
2016,RO11,Nord-Vest,15700,40452101900,2,8522,21958110000,2576567,EU27
2016,RO12,Centru,16500,38642406000,2,8846,20717180000,2341964,EU27
2016,RO21,Nord-Est,10600,34521380400,2,5608,18263970000,3256734,EU27
2016,RO22,Sud-Est,14500,35813086000,2,7034,17372780000,2469868,EU27
2016,RO31,Sud - Muntenia,13900,42138614500,2,6512,19742790000,3031555,EU27
2016,RO32,Bucuresti - Ilfov,40600,92901041800,2,21186,48477690000,2288203,EU27
2016,RO41,Sud-Vest Oltenia,12500,24918525000,2,6102,12163880000,1993482,EU27
2016,RO42,Vest,18500,33340922000,2,10497,18917450000,1802212,EU27
2016,SE11,Stockholm,50100,111795093900,2,26634,59433010000,2231439,EU27
2016,SE12,Östra Mellansverige,31000,50803575000,2,19780,32416010000,1638825,EU27
2016,SE21,Småland med öarna,31100,25945983600,2,19555,16314080000,834276,EU27
2016,SE22,Sydsverige,30400,44380352000,2,20021,29228610000,1459880,EU27
2016,SE23,Västsverige,35500,69703043000,2,21579,42369100000,1963466,EU27
2016,SE31,Norra Mellansverige,28900,24239788300,2,18406,15437660000,838747,EU27
2016,SE32,Mellersta Norrland,30500,11323826500,2,18770,6968830000,371273,EU27
2016,SE33,Övre Norrland,32700,16778729700,2,19424,9966560000,513111,EU27
2016,SI03,Vzhodna Slovenija,20000,21843860000,2,13603,14856890000,1092193,EU27
2016,SI04,Zahodna Slovenija,28900,28090655500,2,14937,14518210000,971995,EU27
2016,SK01,Bratislavský kraj,52100,32994304800,2,22451,14218260000,633288,EU27
2016,SK02,Západné Slovensko,19400,35543884600,2,10786,19761500000,1832159,EU27
2016,SK03,Stredné Slovensko,16800,22570094400,2,10575,14206880000,1343458,EU27
2016,SK04,Východné Slovensko,14700,23775000900,2,8887,14374110000,1617347,EU27
2016,UKC1,Tees Valley and Durham,21100,25112734700,2,15631,18603870000,1190177,EU27
2016,UKC2,Northumberland and Tyne and Wear,24400,35147638800,2,16522,23800030000,1440477,EU27
2016,UKD1,Cumbria,26800,13366366000,2,18839,9395850000,498745,EU27
2016,UKD3,Greater Manchester,27300,75548600400,2,17357,48032020000,2767348,EU27
2016,UKD4,Lancashire,25500,37747548000,2,16507,24435480000,1480296,EU27
2016,UKD6,Cheshire,37600,34581133600,2,22107,20332390000,919711,EU27
2016,UKD7,Merseyside,23600,36187673600,2,16415,25170530000,1533376,EU27
2016,UKE1,East Yorkshire and Northern Lincolnshire,23600,21872904800,2,16326,15131430000,926818,EU27
2016,UKE2,North Yorkshire,27200,22142595200,2,20786,16921500000,814066,EU27
2016,UKE3,South Yorkshire,21500,29679847000,2,15832,21855950000,1380458,EU27
2016,UKE4,West Yorkshire,26200,59902553400,2,16850,38524200000,2286357,EU27
2016,UKF1,Derbyshire and Nottinghamshire,24500,53179969500,2,17958,38980140000,2170611,EU27
2016,UKF2,"Leicestershire, Rutland and Northamptonshire",27500,49214357500,2,19375,34673000000,1789613,EU27
2016,UKF3,Lincolnshire,21700,16081587900,2,17182,12733550000,741087,EU27
2016,UKG1,"Herefordshire, Worcestershire and Warwickshire",29200,38759671200,2,22041,29256680000,1327386,EU27
2016,UKG2,Shropshire and Staffordshire,23300,37349969900,2,18436,29552660000,1603003,EU27
2016,UKG3,West Midlands,26200,74736888600,2,15718,44837490000,2852553,EU27
2016,UKH1,East Anglia,27900,69077107800,2,20201,50015290000,2475882,EU27
2016,UKH2,Bedfordshire and Hertfordshire,32700,59767948200,2,26511,48455370000,1827766,EU27
2016,UKH3,Essex,25200,45328500000,2,22614,40676790000,1798750,EU27
2016,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",43400,102794983200,2,27989,66292570000.00001,2368548,EU27
2016,UKJ2,"Surrey, East and West Sussex",32900,93839650100,2,27045,77140440000,2852269,EU27
2016,UKJ3,Hampshire and Isle of Wight,31700,62170991000,2,22299,43733230000,1961230,EU27
2016,UKJ4,Kent,26000,47003684000,2,21887,39567390000,1807834,EU27
2016,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",32500,79750840000,2,21862,53647240000,2453872,EU27
2016,UKK2,Dorset and Somerset,24500,32189545500,2,19266,25312710000,1313859,EU27
2016,UKK3,Cornwall and Isles of Scilly,20900,11599792600,2,16266,9028000000,555014,EU27
2016,UKK4,Devon,23600,27648768800,2,17346,20321330000,1171558,EU27
2016,UKL1,West Wales and The Valleys,19900,38892082400,2,14849,29020330000,1954376,EU27
2016,UKL2,East Wales,28000,32251688000,2,17388,20028690000,1151846,EU27
2016,UKM5,North Eastern Scotland,41900,20622048700,2,24673,12143360000,492173,EU27
2016,UKM6,Highlands and Islands,28300,13269954900,2,18216,8541770000,468903,EU27
2016,UKM7,Eastern Scotland,31900,62585503200,2,20426,40075050000,1961928,EU27
2016,UKM8,West Central Scotland,26700,40600767600,2,18308,27838950000,1520628,EU27
2016,UKM9,Southern Scotland,19000,17959427000,2,17717,16746759999.999998,945233,EU27
2016,UKN0,Northern Ireland (UK),24800,46054790400,2,16232,30143180000,1857048,EU27
2016,UKZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU27
2016,UKM2,Eastern Scotland,29800,61732398600,2,0,0,2071557,EU27
2016,UKM3,South Western Scotland,26500,62056269000,2,0,0,2341746,EU27
2016,UKI,London,55900,487349895500,1,33067,288286930000,8718245,EU27
2017,AT11,Burgenland (AT),27100,7911628200,2,23890,6974510000,291942,EU27
2017,AT12,Niederösterreich,31500,52471219500,2,25305,42151250000,1665753,EU27
2017,AT13,Wien,44700,83480915400,2,22999,42952210000,1867582,EU27
2017,AT21,Kärnten,32000,17954464000,2,22611,12686300000,561077,EU27
2017,AT22,Steiermark,34800,43057970400,2,23473,29042810000,1237298,EU27
2017,AT31,Oberösterreich,38900,56990250500,2,25053,36703070000,1465045,EU27
2017,AT32,Salzburg,45600,25046392800,2,25728,14131530000,549263,EU27
2017,AT33,Tirol,40600,30293811800,2,25013,18663530000,746153,EU27
2017,AT34,Vorarlberg,42100,16366459200,2,27790,10803260000,388752,EU27
2017,ATZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU27
2017,BE10,Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest,61700,73984161500,2,20791,24930040000,1199095,EU27
2017,BE21,Prov. Antwerpen,41600,76496700800,2,24377,44825380000,1838863,EU27
2017,BE22,Prov. Limburg (BE),28800,25046323200,2,22294,19388680000,869664,EU27
2017,BE23,Prov. Oost-Vlaanderen,32600,48850545800,2,25851,38737060000,1498483,EU27
2017,BE24,Prov. Vlaams-Brabant,38400,43416729600,2,29263,33085629999.999996,1130644,EU27
2017,BE25,Prov. West-Vlaanderen,34400,40881200800,2,23900,28403140000,1188407,EU27
2017,BE31,Prov. Brabant wallon,41200,16469082000,2,26990,10788740000,399735,EU27
2017,BE32,Prov. Hainaut,22400,30061987200,2,17893,24013110000,1342053,EU27
2017,BE33,Prov. Liège,25200,27872182800,2,19481,21546820000,1106039,EU27
2017,BE34,Prov. Luxembourg (BE),21700,6176188900,2,21617,6152590000,284617,EU27
2017,BE35,Prov. Namur,23800,11760222600,2,21302,10525770000,494127,EU27
2017,BEZZ,Extra-Regio NUTS 2,0,0,2,0,0,0,EU27
2017,BG31,Severozapaden,9300,7157493900,2,4918,3784820000,769623,EU27
2017,BG32,Severen tsentralen,10200,8215498200,2,6686,5385080000,805441,EU27
2017,BG33,Severoiztochen,11900,11177217800,2,6306,5923340000,939262,EU27
2017,BG34,Yugoiztochen,13100,13704237500,2,6871,7187580000,1046125,EU27
2017,BG41,Yugozapaden,24100,50979790400,2,13924,29454460000,2115344,EU27
2017,BG42,Yuzhen tsentralen,10400,14831065600,2,6591,9398730000,1426064,EU27
2017,CY00,Kypros,26400,22566772800,2,16301,13934400000,854802,EU27
2017,CZ01,Praha,56100,71836498800,2,20441,26174960000,1280508,EU27
2017,CZ02,Strední Cechy,25100,33608448200,2,16001,21424680000,1338982,EU27
2017,CZ03,Jihozápad,23200,28243935200,2,14635,17816610000,1217411,EU27
2017,CZ04,Severozápad,19000,21244394000,2,13167,14721960000,1118126,EU27
2017,CZ05,Severovýchod,22600,34092710200,2,14229,21464480000,1508527,EU27
2017,CZ06,Jihovýchod,24300,41012665200,2,14826,25023310000,1687764,EU27
2017,CZ07,Strední Morava,22000,26787706000,2,13362,16270200000,1217623,EU27
2017,CZ08,Moravskoslezsko,22100,26738325900,2,13259,16041470000,1209879,EU27
2017,DE11,Stuttgart,47300,193848549400,2,31535,129240730000,4098278,EU27
2017,DE12,Karlsruhe,40300,112006354200,2,29080,80823590000,2779314,EU27
2017,DE13,Freiburg,35200,78838636800,2,29082,65136310000,2239734,EU27
2017,DE14,Tübingen,40000,73382680000,2,29826,54717310000,1834567,EU27
2017,DE21,Oberbayern,53800,249272777400,2,35891,166293770000,4633323,EU27
2017,DE22,Niederbayern,36200,44142171400,2,27502,33535760000.000004,1219397,EU27
2017,DE23,Oberpfalz,39200,43056417600,2,27647,30366510000,1098378,EU27
2017,DE24,Oberfranken,34900,37077550600,2,26490,28142410000,1062394,EU27
2017,DE25,Mittelfranken,40900,71577413100,2,29419,51484200000,1750059,EU27
2017,DE26,Unterfranken,37400,48964416600,2,27985,36637950000,1309209,EU27
2017,DE27,Schwaben,36600,68002470600,2,28908,53711040000,1857991,EU27
2017,DE30,Berlin,36300,129766329000,2,23219,83004100000,3574830,EU27
2017,DE40,Brandenburg,26500,66108172000,2,21198,52880620000,2494648,EU27
2017,DE50,Bremen,45000,30543885000,2,23874,16204320000,678753,EU27
2017,DE60,Hamburg,59700,108083148600,2,30718,55613830000,1810438,EU27
2017,DE71,Darmstadt,47600,188078738400,2,30575,120808880000,3951234,EU27
2017,DE72,Gießen,31100,32457297300,2,25085,26179850000,1043643,EU27
2017,DE73,Kassel,33700,41053710700,2,23792,28983900000,1218211,EU27
2017,DE80,Mecklenburg-Vorpommern,25300,40750052200,2,18914,30464850000,1610674,EU27
2017,DE91,Braunschweig,40700,64941286300,2,25766,41112720000,1595609,EU27
2017,DE92,Hannover,35300,75541152800,2,25099,53711260000,2139976,EU27
2017,DE93,Lüneburg,26000,44302570000,2,25730,43842940000,1703945,EU27
2017,DE94,Weser-Ems,33000,82703115000,2,24233,60731440000,2506155,EU27
2017,DEA1,Düsseldorf,38100,197769099000,2,26238,136193690000,5190790,EU27
2017,DEA2,Köln,39300,174469048800,2,27281,121109830000,4439416,EU27
2017,DEA3,Münster,30800,80676780800,2,24785,64922500000,2619376,EU27
2017,DEA4,Detmold,34700,71280913500,2,26204,53827940000,2054205,EU27
2017,DEA5,Arnsberg,31900,114403384700,2,24905,89317050000,3586313,EU27
2017,DEB1,Koblenz,31500,47003890500,2,25763,38443400000,1492187,EU27
2017,DEB2,Trier,28700,15174493600,2,25874,13680400000,528728,EU27
2017,DEB3,Rheinhessen-Pfalz,34800,71170802400,2,27431,56100900000,2045138,EU27
2017,DEC0,Saarland,33200,33088813200,2,22565,22489530000,996651,EU27
2017,DED2,Dresden,28300,45284386500,2,19740,31587110000,1600155,EU27
2017,DED4,Chemnitz,26100,37953158400,2,18854,27416640000,1454144,EU27
2017,DED5,Leipzig,29600,30413526400,2,20248,20804890000,1027484,EU27
2017,DEE0,Sachsen-Anhalt,25700,57471676400,2,18872,42202850000,2236252,EU27
2017,DEF0,Schleswig-Holstein,30200,87034165200,2,25839,74464920000,2881926,EU27
2017,DEG0,Thüringen,26800,57837830400,2,19772,42671240000,2158128,EU27
2017,DK01,Hovedstaden,49400,89285757600,2,24964,45120540000,1807404,EU27
2017,DK02,Sjælland,26100,21729633300,2,20588,17140360000,832553,EU27
2017,DK03,Syddanmark,34400,41872505600,2,19707,23987530000,1217224,EU27
2017,DK04,Midtjylland,35100,45779280300,2,20935,27304880000,1304253,EU27
2017,DK05,Nordjylland,32600,19147121000,2,19569,11493280000,587335,EU27
2017,EE00,Eesti,23600,31048986000,2,12997,17099529999.999998,1315635,EU27
2017,EL51,"Anatoliki Makedonia, Thraki",13900,8378906100,2,9400,5666120000,602799,EU27
2017,EL52,Kentriki Makedonia,15900,29893939800,2,10691,20100900000,1880122,EU27
2017,EL53,Dytiki Makedonia,17700,4805337600,2,11008,2988410000,271488,EU27
2017,EL54,Ipeiros,14400,4827600000,2,10202,3420240000,335250,EU27
2017,EL61,Thessalia,15600,11323634400,2,9660,7012100000,725874,EU27
2017,EL62,Ionia Nisia,18700,3841559700,2,13788,2832420000,205431,EU27
2017,EL63,Dytiki Ellada,14800,9826756000,2,9158,6080600000,663970,EU27
2017,EL64,Sterea Ellada,18400,10226002400,2,9752,5419850000,555761,EU27
2017,EL65,Peloponnisos,16800,9730257600,2,10198,5906590000,579182,EU27
2017,EL30,Attiki,27500,103772872500,2,14364,54202670000,3773559,EU27
2017,EL41,Voreio Aigaio,14500,2953650000,2,10847,2209560000,203700,EU27
2017,EL42,Notio Aigaio,21900,7410587700,2,14694,4972080000,338383,EU27
2017,EL43,Kriti,17400,11008527600,2,10988,6951610000,632674,EU27
2017,ES11,Galicia,24800,67213356800,2,14863,40282440000,2710216,EU27
2017,ES12,Principado de Asturias,24300,25133538600,2,15294,15818590000,1034302,EU27
2017,ES13,Cantabria,25200,14653548000,2,16227,9435770000,581490,EU27
2017,ES21,País Vasco,35600,77156698800,2,21843,47340940000,2167323,EU27
2017,ES22,Comunidad Foral de Navarra,33700,21579896100,2,20713,13263730000,640353,EU27
2017,ES23,La Rioja,29300,9159883200,2,17840,5577130000,312624,EU27
2017,ES24,Aragón,30000,39482160000,2,18277,24054020000,1316072,EU27
2017,ES30,Comunidad de Madrid,37600,243529108800,2,23994,155408100000,6476838,EU27
2017,ES41,Castilla y León,25600,62360345600,2,15736,38331490000,2435951,EU27
2017,ES42,Castilla-la Mancha,21700,44289200900,2,13958,28488590000,2040977,EU27
2017,ES43,Extremadura,20100,21658252500,2,12221,13168210000,1077525,EU27
2017,ES51,Cataluña,32800,244074115200,2,20561,152996900000,7441284,EU27
2017,ES52,Comunidad Valenciana,24200,119431404400,2,15007,74060850000,4935182,EU27
2017,ES53,Illes Balears,30000,34528860000,2,18959,21820950000,1150962,EU27
2017,ES61,Andalucía,20400,171543110400,2,12703,106820410000,8408976,EU27
2017,ES62,Región de Murcia,23000,33878793000,2,13971,20578430000,1472991,EU27
2017,ES63,Ciudad Autónoma de Ceuta (ES),21600,1836734400,2,14240,1210860000,85034,EU27
2017,ES64,Ciudad Autónoma de Melilla (ES),19800,1681930800,2,13087,1111650000,84946,EU27
2017,ES70,Canarias (ES),22600,48702502800,2,14445,31127920000,2154978,EU27
2017,ESZZ,Extra-Regio NUTS 2,0,0,2,0,580930000,0,EU27
2017,FI19,Länsi-Suomi,29100,40175256300,2,17793,24565430000,1380593,EU27
2017,FI1B,Helsinki-Uusimaa,43200,70774257600,2,23768,38938940000,1638293,EU27
2017,FI1C,Etelä-Suomi,29400,34079715600,2,17868,20712070000,1159174,EU27
2017,FI1D,Pohjois- ja Itä-Suomi,27500,35640632500,2,16676,21612770000,1296023,EU27
2017,FI20,Åland,38200,1115974800,2,22601,660270000,29214,EU27
2017,FR10,Île de France,52900,642865186900,2,28731,349151230000,12152461,EU27
2017,FRB0,Centre - Val de Loire,25200,64913108400,2,19324,49776200000,2575917,EU27
2017,FRC1,Bourgogne,24700,40339694200,2,18504,30220250000,1633186,EU27
2017,FRC2,Franche-Comté,23400,27598404600,2,19049,22466210000,1179419,EU27
2017,FRD1,Basse-Normandie,24300,35816717700,2,17966,26481340000,1473939,EU27
2017,FRD2,Haute-Normandie,26400,49069152000,2,19096,35493960000,1858680,EU27
2017,FRE1,Nord-Pas-de-Calais,24900,101373900900,2,17327,70543240000,4071241,EU27
2017,FRE2,Picardie,22400,43238832000,2,18655,36009900000,1930305,EU27
2017,FRF1,Alsace,28700,54143985000,2,21038,39688650000,1886550,EU27
2017,FRF2,Champagne-Ardenne,25400,33752180400,2,18025,23951960000,1328826,EU27
2017,FRF3,Lorraine,22500,52452090000,2,18879,44010300000,2331204,EU27
2017,FRG0,Pays-de-la-Loire,28000,105169484000,2,19031,71481200000,3756053,EU27
2017,FRH0,Bretagne,26400,87539786400,2,18696,61993870000,3315901,EU27
2017,FRI1,Aquitaine,27300,93205366800,2,19178,65477030000,3414116,EU27
2017,FRI2,Limousin,24000,17623104000,2,17533,12874580000,734296,EU27
2017,FRI3,Poitou-Charentes,24800,44855760000,2,17824,32238500000,1808700,EU27
2017,FRJ1,Languedoc-Roussillon,22800,64059085200,2,16774,47128700000,2809609,EU27
2017,FRJ2,Midi-Pyrénées,28500,86374465500,2,19489,59066140000,3030683,EU27
2017,FRK1,Auvergne,23900,32576536500,2,18700,25488770000,1363035,EU27
2017,FRK2,Rhône-Alpes,31200,205742378400,2,21332,140666470000,6594307,EU27
2017,FRL0,Provence-Alpes-Côte d'Azur,28500,143538711000,2,20040,100932220000,5036446,EU27
2017,FRM0,Corse,25000,8338550000,2,17895,5968770000,333542,EU27
2017,FRY1,Guadeloupe,21800,9296588200,2,16169,6895160000,426449,EU27
2017,FRY2,Martinique,22600,8422251600,2,16988,6330720000,372666,EU27
2017,FRY3,Guyane,14700,4089025500,2,10494,2919080000,278165,EU27
2017,FRY4,La Réunion,20800,17842572800,2,14758,12659970000,857816,EU27
2017,FRY5,Mayotte,10300,2581272700,2,6781,1699450000,250609,EU27
2017,FRZZ,Extra-Regio NUTS 2,0,0,2,0,915570000,0,EU27
